yy,mm,dd,hh,mm_2,wdir,wspd,gst,wvht,dpd,apd,mwd,pres,atmp,wtmp,dewp,vis,tide
2024,09,09,11,11,290,1,99,99,99,99,999,1012,12.3,14,999,99,99
2024,09,09,12,11,300,1.5,99,99,99,99,999,1012.3,12.5,14,999,99,99
2024,09,09,13,11,300,1,99,99,99,99,999,1012.5,12.4,14,999,99,99
2024,09,09,14,11,270,2.1,99,99,99,99,999,1013.2,12.5,14,999,99,99
2024,09,09,15,11,0,0,99,99,99,99,999,1013.5,12.6,14,999,99,99
2024,09,09,16,11,0,0,99,99,99,99,999,1013.9,12.6,14,999,99,99
2024,09,09,17,11,240,1.5,99,99,99,99,999,1014.7,12.7,14,999,99,99
2024,09,09,18,11,310,2.1,99,99,99,99,999,1015.2,13.3,14.1,999,99,99
2024,09,09,19,11,360,1.5,99,99,99,99,999,1015.1,13.4,14.3,999,99,99
2024,09,09,20,02,0,0,99,99,99,99,999,1015.1,14.2,14.3,999,99,99
2024,09,09,21,02,110,1.5,99,99,99,99,999,1013.7,14.6,14.4,999,99,99
2024,09,09,22,02,210,3.1,99,99,99,99,999,1013.3,15,14.4,999,99,99
2024,09,10,00,02,190,2.6,99,99,99,99,999,1012.4,15.7,14.8,999,99,99
2024,09,10,01,02,210,2.1,99,99,99,99,999,1012.4,16,15.2,999,99,99
2024,09,10,03,02,210,2.6,99,99,99,99,999,1012.2,14.9,14.8,999,99,99
2024,09,10,04,02,210,2.6,99,99,99,99,999,1012.6,14.9,14.7,999,99,99
2024,09,10,05,02,240,2.1,99,99,99,99,999,1013.1,15.3,14.6,999,99,99
2024,09,10,06,02,240,1,99,99,99,99,999,1013.1,14.9,14.6,999,99,99
2024,09,10,07,02,240,2.6,99,99,99,99,999,1013.1,15.2,14.7,999,99,99
2024,09,10,08,11,0,0,99,99,99,99,999,1012.7,15.2,14.7,999,99,99
2024,09,10,09,11,0,0,99,99,99,99,999,1012.5,15.1,14.8,999,99,99
2024,09,10,10,11,0,0,99,99,99,99,999,1012.4,15.2,14.6,999,99,99
2024,09,10,11,11,0,0,99,99,99,99,999,1012.3,15.2,14.7,999,99,99
2024,09,10,12,12,0,0,99,99,99,99,999,1012.2,15,14.7,999,99,99
2024,09,10,14,11,300,1,99,99,99,99,999,1012.6,14.9,14.6,999,99,99
2024,09,10,15,11,270,0.5,99,99,99,99,999,1013.1,14.9,14.7,999,99,99
2024,09,10,16,11,220,2.1,99,99,99,99,999,1013.4,14.9,14.6,999,99,99
2024,09,10,17,11,240,2.1,99,99,99,99,999,1013.6,14.4,14.7,999,99,99
2024,09,10,19,11,0,0,99,99,99,99,999,1013.6,15,14.9,999,99,99
2024,09,10,20,11,200,1,99,99,99,99,999,1013.2,15.4,14.8,999,99,99
2024,09,10,21,11,180,3.1,99,99,99,99,999,1012.6,15.3,14.9,999,99,99
2024,09,10,22,12,170,3.1,99,99,99,99,999,1012.2,15.4,15.1,999,99,99
2024,09,10,23,11,180,4.1,99,99,99,99,999,1011.7,15.3,15.2,999,99,99
2024,09,11,00,11,230,5.1,99,99,99,99,999,1011.5,15.3,15.4,999,99,99
2024,09,11,01,12,260,4.6,99,99,99,99,999,1011.3,15,15.3,999,99,99
2024,09,11,02,11,260,4.1,99,99,99,99,999,1011.1,14.9,15,999,99,99
2024,09,11,03,11,280,6.7,99,99,99,99,999,1011.2,15,14.9,999,99,99
2024,09,11,04,11,270,5.1,99,99,99,99,999,1011.5,14.6,14.9,999,99,99
2024,09,11,05,12,280,7.2,99,99,99,99,999,1011.3,14.4,14.9,999,99,99
2024,09,11,06,11,300,4.6,99,99,99,99,999,1011.4,14.6,14.8,999,99,99
2024,09,11,07,11,320,4.6,99,99,99,99,999,1011.4,14.7,14.7,999,99,99
2024,09,11,08,11,300,1.5,99,99,99,99,999,1011.5,14.5,14.8,999,99,99
2024,09,11,09,12,280,2.6,99,99,99,99,999,1011.2,14.7,14.7,999,99,99
2024,09,11,10,11,260,3.6,99,99,99,99,999,1010.7,14.9,14.6,999,99,99
2024,09,11,11,11,270,3.6,99,99,99,99,999,1010.9,15,14.7,999,99,99
2024,09,11,12,11,260,1,99,99,99,99,999,1010.9,14.5,14.8,999,99,99
2024,09,11,13,11,250,1.5,99,99,99,99,999,1011.2,14.5,14.7,999,99,99
2024,09,11,14,11,300,3.6,99,99,99,99,999,1011.6,14.6,14.7,999,99,99
2024,09,11,15,11,250,2.6,99,99,99,99,999,1012.4,14.9,14.8,999,99,99
2024,09,11,16,11,320,3.1,99,99,99,99,999,1012.6,14.8,14.7,999,99,99
2024,09,11,17,11,290,5.7,99,99,99,99,999,1012.8,15.2,14.8,999,99,99
2024,09,11,18,11,290,6.7,99,99,99,99,999,1012.9,15.1,14.8,999,99,99
2024,09,11,19,11,280,7.7,99,99,99,99,999,1012.6,15,14.9,999,99,99
2024,09,11,20,11,280,7.7,99,99,99,99,999,1012.3,14.9,14.9,999,99,99
2024,09,11,21,11,270,9.8,99,99,99,99,999,1011.4,14.9,14.7,999,99,99
2024,09,11,22,11,260,10.3,99,99,99,99,999,1011,15.1,14.7,999,99,99
2024,09,12,00,11,270,10.8,99,99,99,99,999,1010.1,15.8,14.6,999,99,99
2024,09,12,01,11,280,9.8,99,99,99,99,999,1010.5,16,14.3,999,99,99
2024,09,12,02,11,280,10.3,99,99,99,99,999,1010.1,15.6,13.8,999,99,99
2024,09,12,03,11,280,8.2,99,99,99,99,999,1010.3,14.9,13.5,999,99,99
2024,09,12,04,12,280,6.7,99,99,99,99,999,1011.4,14.6,13.5,999,99,99
2024,09,12,05,11,270,6.7,99,99,99,99,999,1011.2,14.4,13.3,999,99,99
2024,09,12,06,11,260,6.7,99,99,99,99,999,1011,14.3,13.2,999,99,99
2024,09,12,07,11,270,7.7,99,99,99,99,999,1010.3,13.8,13.4,999,99,99
2024,09,12,08,11,280,7.2,99,99,99,99,999,1010.4,14.6,13.4,999,99,99
2024,09,12,09,12,280,5.1,99,99,99,99,999,1009.6,14.2,13.2,999,99,99
2024,09,12,10,12,290,5.1,99,99,99,99,999,1009.4,13.8,13.1,999,99,99
2024,09,12,11,11,290,7.7,99,99,99,99,999,1009.1,14.1,13.2,999,99,99
2024,09,12,12,11,300,7.2,99,99,99,99,999,1008.8,13.8,13.2,999,99,99
2024,09,12,13,11,300,6.2,99,99,99,99,999,1009.1,13.4,13.1,999,99,99
2024,09,12,14,11,310,5.1,99,99,99,99,999,1009.3,13.1,13.1,999,99,99
2024,09,12,15,11,300,5.7,99,99,99,99,999,1009.7,13,13.1,999,99,99
2024,09,12,16,12,300,5.1,99,99,99,99,999,1009.9,12.8,13.1,999,99,99
2024,09,12,17,11,310,3.6,99,99,99,99,999,1010.4,12.9,13.2,999,99,99
2024,09,12,18,11,280,3.1,99,99,99,99,999,1010.4,12.5,13.4,999,99,99
2024,09,12,20,11,270,5.1,99,99,99,99,999,1009.6,12.4,13.7,999,99,99
2024,09,12,21,11,280,6.2,99,99,99,99,999,1009.1,13.2,13.7,999,99,99
2024,09,12,23,11,280,7.7,99,99,99,99,999,1007.6,14.2,13.8,999,99,99
2024,09,13,00,11,290,7.7,99,99,99,99,999,1006.8,14.2,13.8,999,99,99
2024,09,13,01,11,280,8.8,99,99,99,99,999,1006.7,14.3,13.8,999,99,99
2024,09,13,02,11,280,9.3,99,99,99,99,999,1006.7,14.1,13.6,999,99,99
2024,09,13,03,11,290,8.8,99,99,99,99,999,1007,13.6,13.4,999,99,99
2024,09,13,04,11,300,7.2,99,99,99,99,999,1007.8,13.5,13.5,999,99,99
2024,09,13,05,11,280,6.2,99,99,99,99,999,1008.2,13.4,13.7,999,99,99
2024,09,13,06,11,300,6.2,99,99,99,99,999,1008.3,13.4,13.8,999,99,99
2024,09,13,07,11,300,4.1,99,99,99,99,999,1008.3,13.1,13.7,999,99,99
2024,09,13,08,11,290,3.6,99,99,99,99,999,1008.3,13.1,13.6,999,99,99
2024,09,13,09,11,310,2.6,99,99,99,99,999,1008.1,12.9,13.6,999,99,99
2024,09,13,10,11,340,2.6,99,99,99,99,999,1008,13.2,13.8,999,99,99
2024,09,13,11,11,300,3.6,99,99,99,99,999,1008,13,13.8,999,99,99
2024,09,13,12,11,300,4.6,99,99,99,99,999,1008.2,12.8,13.8,999,99,99
2024,09,13,13,11,290,3.6,99,99,99,99,999,1008.8,12.8,13.6,999,99,99
2024,09,13,14,11,350,1,99,99,99,99,999,1008.8,12.8,13.4,999,99,99
2024,09,13,15,11,70,2.6,99,99,99,99,999,1009.1,12,13.3,999,99,99
2024,09,13,16,11,0,0,99,99,99,99,999,1009.7,12,13,999,99,99
2024,09,13,17,11,330,3.1,99,99,99,99,999,1010,11.7,13.2,999,99,99
2024,09,13,18,11,300,4.1,99,99,99,99,999,1010.3,12.1,13.4,999,99,99
2024,09,13,19,11,280,4.6,99,99,99,99,999,1010.2,12.4,13.4,999,99,99
2024,09,13,20,11,270,5.1,99,99,99,99,999,1010.2,12.6,13.2,999,99,99
2024,09,13,21,11,270,6.7,99,99,99,99,999,1010,13,13.1,999,99,99
2024,09,13,22,11,270,6.7,99,99,99,99,999,1009.7,13.4,13,999,99,99
2024,09,13,23,11,250,5.1,99,99,99,99,999,1009.5,13.4,12.9,999,99,99
2024,09,14,00,11,260,4.6,99,99,99,99,999,1009.5,13,12.9,999,99,99
2024,09,14,01,11,260,4.6,99,99,99,99,999,1009.6,12.7,12.9,999,99,99
2024,09,14,02,11,260,3.6,99,99,99,99,999,1009.7,12.5,12.9,999,99,99
2024,09,14,03,11,270,3.1,99,99,99,99,999,1009.8,12.2,13.1,999,99,99
2024,09,14,05,01,240,2.1,99,99,99,99,999,1010.9,11.7,13.8,999,99,99
2024,09,14,06,11,260,2.6,99,99,99,99,999,1010.9,11.9,13.8,999,99,99
2024,09,14,07,01,240,1,99,99,99,99,999,1010.6,11.7,13.8,999,99,99
2024,09,14,08,01,240,2.1,99,99,99,99,999,1010.6,12,13.7,999,99,99
2024,09,14,09,01,240,3.6,99,99,99,99,999,1010.6,12.2,13.7,999,99,99
2024,09,14,10,01,230,3.6,99,99,99,99,999,1010.7,11.9,13.7,999,99,99
2024,09,14,11,01,220,1.5,99,99,99,99,999,1010.8,11.3,13.7,999,99,99
2024,09,14,12,01,230,3.1,99,99,99,99,999,1011.1,11.8,13.6,999,99,99
2024,09,14,13,01,290,3.1,99,99,99,99,999,1011.3,11.6,13.7,999,99,99
2024,09,14,14,01,310,2.1,99,99,99,99,999,1011.6,11.9,13.7,999,99,99
2024,09,14,15,01,340,1,99,99,99,99,999,1011.9,11.9,13.7,999,99,99
2024,09,14,16,01,350,1,99,99,99,99,999,1012.2,12.1,13.6,999,99,99
2024,09,14,18,01,310,1,99,99,99,99,999,1013.6,12.5,13.4,999,99,99
2024,09,14,19,01,170,3.6,99,99,99,99,999,1013.8,12.7,13.3,999,99,99
2024,09,14,22,11,180,3.6,99,99,99,99,999,1012.3,13.5,13.3,999,99,99
2024,09,14,23,11,200,3.6,99,99,99,99,999,1011.8,13.6,13.3,999,99,99
2024,09,15,00,01,190,3.1,99,99,99,99,999,1011.7,13.6,13.2,999,99,99
2024,09,15,01,11,220,2.6,99,99,99,99,999,1011.4,13.4,13.2,999,99,99
2024,09,15,02,11,260,2.1,99,99,99,99,999,1011.4,13.3,13.2,999,99,99
2024,09,15,03,01,270,1.5,99,99,99,99,999,1011.4,12.8,13.4,999,99,99
2024,09,15,04,11,260,1.5,99,99,99,99,999,1011.8,12.6,13.3,999,99,99
2024,09,15,05,01,260,1.5,99,99,99,99,999,1012,12.3,13.2,999,99,99
2024,09,15,06,01,0,0,99,99,99,99,999,1012,12.6,13.2,999,99,99
2024,09,15,07,11,290,2.1,99,99,99,99,999,1012.2,13.1,13.5,999,99,99
2024,09,15,08,01,0,0,99,99,99,99,999,1012.3,13,13.6,999,99,99
2024,09,15,10,01,230,2.6,99,99,99,99,999,1012.1,13.5,13.7,999,99,99
2024,09,15,11,01,190,3.1,99,99,99,99,999,1011.9,13.4,13.6,999,99,99
2024,09,15,12,01,210,2.1,99,99,99,99,999,1011.8,13.5,13.5,999,99,99
2024,09,15,13,11,210,2.1,99,99,99,99,999,1011.8,13.4,13.5,999,99,99
2024,09,15,14,01,250,2.6,99,99,99,99,999,1012,13.5,13.6,999,99,99
2024,09,15,15,01,230,3.1,99,99,99,99,999,1012.4,13.6,13.5,999,99,99
2024,09,15,16,11,220,3.6,99,99,99,99,999,1012.9,13.9,13.6,999,99,99
2024,09,15,18,01,230,4.1,99,99,99,99,999,1013.2,14.1,13.6,999,99,99
2024,09,15,19,11,220,4.6,99,99,99,99,999,1013.1,14.4,13.6,999,99,99
2024,09,15,20,11,230,4.6,99,99,99,99,999,1012.7,14.6,13.8,999,99,99
2024,09,15,21,01,220,7.2,99,99,99,99,999,1012.1,14.5,13.8,999,99,99
2024,09,15,22,01,230,5.7,99,99,99,99,999,1011.7,14.5,13.8,999,99,99
2024,09,15,23,11,250,4.6,99,99,99,99,999,1011.4,14.5,13.7,999,99,99
2024,09,16,00,01,250,5.1,99,99,99,99,999,1011.4,14.4,13.7,999,99,99
2024,09,16,01,01,250,5.1,99,99,99,99,999,1010.9,14.4,13.6,999,99,99
2024,09,16,02,01,240,6.7,99,99,99,99,999,1011,14.3,13.6,999,99,99
2024,09,16,04,01,210,3.1,99,99,99,99,999,1011.5,13.9,13.5,999,99,99
2024,09,16,05,01,240,4.6,99,99,99,99,999,1011.3,14.4,13.6,999,99,99
2024,09,16,06,01,230,4.1,99,99,99,99,999,1011.2,14.3,13.9,999,99,99
2024,09,16,07,01,210,3.6,99,99,99,99,999,1010.9,14.2,14.1,999,99,99
2024,09,16,08,01,250,5.1,99,99,99,99,999,1010.8,14.5,14.1,999,99,99
2024,09,16,09,01,230,5.1,99,99,99,99,999,1010.6,14.5,14.1,999,99,99
2024,09,16,10,01,230,3.6,99,99,99,99,999,1010.4,14.2,14.1,999,99,99
2024,09,16,11,01,220,3.1,99,99,99,99,999,1010.3,14.2,14.1,999,99,99
2024,09,16,12,01,230,4.1,99,99,99,99,999,1010.3,14.2,14.1,999,99,99
2024,09,16,13,01,250,4.6,99,99,99,99,999,1010.5,14,14.1,999,99,99
2024,09,16,14,01,270,2.6,99,99,99,99,999,1010.6,14,14,999,99,99
2024,09,16,15,01,220,6.7,99,99,99,99,999,1010.8,14.3,13.9,999,99,99
2024,09,16,17,01,210,4.6,99,99,99,99,999,1011.6,13.7,13.6,999,99,99
2024,09,16,20,01,200,3.1,99,99,99,99,999,1013.5,13.4,14.2,999,99,99
2024,09,16,22,01,170,3.6,99,99,99,99,999,1013.2,13.7,14.3,999,99,99
2024,09,16,23,01,170,4.1,99,99,99,99,999,1012.5,13.8,14.5,999,99,99
2024,09,17,00,01,160,3.6,99,99,99,99,999,1012.3,13.9,14.5,999,99,99
2024,09,17,02,01,190,3.1,99,99,99,99,999,1013.1,14,14.5,999,99,99
2024,09,17,03,01,210,2.1,99,99,99,99,999,1013,14,14.4,999,99,99
2024,09,17,04,01,210,1,99,99,99,99,999,1013.6,14.6,14.3,999,99,99
2024,09,17,05,01,250,2.1,99,99,99,99,999,1013.9,14.3,14.3,999,99,99
2024,09,17,06,01,230,1.5,99,99,99,99,999,1014.1,14.1,14,999,99,99
2024,09,17,07,01,210,1.5,99,99,99,99,999,1014,13.7,13.8,999,99,99
2024,09,17,08,01,0,0,99,99,99,99,999,1014.6,13.6,13.7,999,99,99
2024,09,17,09,11,290,1.5,99,99,99,99,999,1014.7,13.7,13.8,999,99,99
2024,09,17,11,01,280,3.1,99,99,99,99,999,1014.6,13.6,13.8,999,99,99
2024,09,17,12,01,330,2.6,99,99,99,99,999,1014.8,13.4,13.6,999,99,99
2024,09,17,13,01,30,1.5,99,99,99,99,999,1015.1,13.1,13.5,999,99,99
2024,09,17,14,01,50,2.6,99,99,99,99,999,1015.4,13.1,13.4,999,99,99
2024,09,17,15,01,0,0,99,99,99,99,999,1015.8,13.8,13.5,999,99,99
2024,09,17,16,01,360,1,99,99,99,99,999,1016.4,14.1,13.5,999,99,99
2024,09,17,17,01,80,1.5,99,99,99,99,999,1016.4,14.6,13.6,999,99,99
2024,09,17,18,01,0,0,99,99,99,99,999,1016.7,14.8,13.9,999,99,99
2024,09,17,19,01,250,1.5,99,99,99,99,999,1017,14.6,14.6,999,99,99
2024,09,17,20,01,210,2.6,99,99,99,99,999,1016.6,14.5,14,999,99,99
2024,09,17,21,01,210,4.1,99,99,99,99,999,1015.8,14.2,15.1,999,99,99
2024,09,17,22,01,230,5.1,99,99,99,99,999,1015.9,14.3,14.6,999,99,99
2024,09,17,23,01,240,5.1,99,99,99,99,999,1015.4,14.3,14.4,999,99,99
2024,09,18,00,01,250,5.7,99,99,99,99,999,1015.3,14.3,14,999,99,99
2024,09,18,01,01,270,6.7,99,99,99,99,999,1014.9,13.8,13.6,999,99,99
2024,09,18,02,01,270,7.7,99,99,99,99,999,1014,13.6,13.6,999,99,99
2024,09,18,03,01,300,6.2,99,99,99,99,999,1013.6,14,13.5,999,99,99
2024,09,18,04,01,300,4.6,99,99,99,99,999,1013.8,13.9,13.6,999,99,99
2024,09,18,05,01,290,7.2,99,99,99,99,999,1013.9,14,13.6,999,99,99
2024,09,18,06,01,300,4.1,99,99,99,99,999,1014,13.6,13.6,999,99,99
2024,09,18,07,01,330,4.1,99,99,99,99,999,1013.7,13.6,13.4,999,99,99
2024,09,18,08,01,0,0,99,99,99,99,999,1013.8,13.7,13.5,999,99,99
2024,09,18,09,01,240,3.6,99,99,99,99,999,1013.4,13.6,13.5,999,99,99
2024,09,18,10,01,250,2.1,99,99,99,99,999,1013,13.4,13.2,999,99,99
2024,09,18,11,01,70,1.5,99,99,99,99,999,1012.4,13.3,13.2,999,99,99
2024,09,18,12,01,90,1.5,99,99,99,99,999,1012.1,13.1,13.1,999,99,99
2024,09,18,13,01,90,2.6,99,99,99,99,999,1012.2,13,12.7,999,99,99
2024,09,18,14,01,120,1.5,99,99,99,99,999,1012.3,13.2,12.6,999,99,99
2024,09,18,16,01,360,1,99,99,99,99,999,1012.9,13.2,12.6,999,99,99
2024,09,18,17,01,20,2.1,99,99,99,99,999,1013.1,13.7,12.7,999,99,99
2024,09,18,18,01,40,1,99,99,99,99,999,1012,14.2,13,999,99,99
2024,09,18,19,01,200,2.1,99,99,99,99,999,1011.9,14.8,13.3,999,99,99
2024,09,18,20,01,250,1.5,99,99,99,99,999,1011.4,14.8,13.4,999,99,99
2024,09,18,21,01,240,3.6,99,99,99,99,999,1010.8,14.8,14.2,999,99,99
2024,09,18,22,01,240,3.6,99,99,99,99,999,1010.6,15,14.7,999,99,99
2024,09,18,23,01,230,3.1,99,99,99,99,999,1010.2,14.9,14.6,999,99,99
2024,09,19,00,01,220,2.6,99,99,99,99,999,1010,15,14.1,999,99,99
2024,09,19,01,01,210,5.1,99,99,99,99,999,1010,15.1,14.5,999,99,99
2024,09,19,02,01,220,4.1,99,99,99,99,999,1010.2,14.8,14,999,99,99
2024,09,19,03,01,210,3.6,99,99,99,99,999,1010.5,14.7,14.7,999,99,99
2024,09,19,04,01,220,3.1,99,99,99,99,999,1010.9,14.1,14.6,999,99,99
2024,09,19,05,01,210,2.6,99,99,99,99,999,1011.6,14.1,14.5,999,99,99
2024,09,19,06,01,220,3.1,99,99,99,99,999,1011.2,14,14.5,999,99,99
2024,09,19,07,01,170,1.5,99,99,99,99,999,1011,13.8,14.6,999,99,99
2024,09,19,08,01,250,3.1,99,99,99,99,999,1010.7,13.5,14.4,999,99,99
2024,09,19,09,01,310,2.6,99,99,99,99,999,1011.1,13.4,14.2,999,99,99
2024,09,19,10,01,320,3.1,99,99,99,99,999,1011.2,13.6,13.9,999,99,99
2024,09,19,11,01,290,5.1,99,99,99,99,999,1010.9,13.2,13.7,999,99,99
2024,09,19,12,01,280,2.1,99,99,99,99,999,1011.3,13,14,999,99,99
2024,09,19,13,01,280,1.5,99,99,99,99,999,1011.4,13,13.9,999,99,99
2024,09,19,14,01,260,3.1,99,99,99,99,999,1011.6,12.8,13.9,999,99,99
2024,09,19,15,01,270,5.7,99,99,99,99,999,1011.9,12.9,13.8,999,99,99
2024,09,19,17,01,270,4.1,99,99,99,99,999,1013.1,13,13.8,999,99,99
2024,09,19,18,01,270,3.6,99,99,99,99,999,1014,13.3,13.8,999,99,99
2024,09,19,20,01,260,2.6,99,99,99,99,999,1013.7,13.7,14,999,99,99
2024,09,19,21,01,230,2.6,99,99,99,99,999,1013.1,13.9,14.1,999,99,99
2024,09,19,22,01,210,3.6,99,99,99,99,999,1012.4,14,14.2,999,99,99
2024,09,19,23,01,250,3.6,99,99,99,99,999,1012.3,14.3,14.4,999,99,99
2024,09,20,00,01,220,2.1,99,99,99,99,999,1012.2,14.3,14.4,999,99,99
2024,09,20,01,01,260,4.1,99,99,99,99,999,1012.2,14.2,14.4,999,99,99
2024,09,20,02,01,250,3.1,99,99,99,99,999,1012.4,14.1,14.4,999,99,99
2024,09,20,03,01,260,2.6,99,99,99,99,999,1012.7,14,14.4,999,99,99
2024,09,20,04,01,270,2.1,99,99,99,99,999,1013.2,13.8,14.3,999,99,99
2024,09,20,05,01,270,1.5,99,99,99,99,999,1013,13.5,14.3,999,99,99
2024,09,20,06,01,250,3.1,99,99,99,99,999,1013,13.3,14.3,999,99,99
2024,09,20,07,01,240,3.1,99,99,99,99,999,1012.5,13.1,14.3,999,99,99
2024,09,20,08,01,280,3.6,99,99,99,99,999,1012.6,13.2,14.2,999,99,99
2024,09,20,09,01,290,1.5,99,99,99,99,999,1012.6,13.3,14.2,999,99,99
2024,09,20,10,01,270,2.6,99,99,99,99,999,1012.9,13.2,14.2,999,99,99
2024,09,20,12,01,270,4.1,99,99,99,99,999,1012.7,13.2,14.1,999,99,99
2024,09,20,13,01,270,4.1,99,99,99,99,999,1012.7,13.1,14.1,999,99,99
2024,09,20,14,01,270,3.6,99,99,99,99,999,1013.2,13.2,14.1,999,99,99
2024,09,20,15,01,270,2.6,99,99,99,99,999,1013.5,13.2,14.1,999,99,99
2024,09,20,16,01,280,2.6,99,99,99,99,999,1013.8,13.4,14.2,999,99,99
2024,09,20,17,01,280,2.6,99,99,99,99,999,1014.2,13.6,14.3,999,99,99
2024,09,20,18,01,10,1,99,99,99,99,999,1014.6,13.8,14.3,999,99,99
2024,09,20,19,01,0,0,99,99,99,99,999,1013.5,14.2,14.4,999,99,99
2024,09,20,20,01,250,1,99,99,99,99,999,1013.4,13.8,14.3,999,99,99
2024,09,20,21,01,190,2.1,99,99,99,99,999,1013,13.8,14.4,999,99,99
2024,09,20,22,01,210,2.6,99,99,99,99,999,1012.7,13.9,14.8,999,99,99
2024,09,20,23,01,240,4.6,99,99,99,99,999,1012.4,14.1,15,999,99,99
2024,09,21,00,01,250,3.6,99,99,99,99,999,1012.5,14.1,14.9,999,99,99
2024,09,21,01,01,240,4.1,99,99,99,99,999,1012.6,14,14.9,999,99,99
2024,09,21,02,01,260,3.6,99,99,99,99,999,1012.5,13.8,14.8,999,99,99
2024,09,21,03,01,280,2.6,99,99,99,99,999,1012.5,13.7,14.7,999,99,99
2024,09,21,04,01,290,2.1,99,99,99,99,999,1012.8,13.6,14.7,999,99,99
2024,09,21,05,01,0,0,99,99,99,99,999,1013.1,13.4,14.6,999,99,99
2024,09,21,06,01,220,2.1,99,99,99,99,999,1013,13.2,14.6,999,99,99
2024,09,21,07,01,210,2.1,99,99,99,99,999,1012.7,13.2,14.4,999,99,99
2024,09,21,08,01,230,2.1,99,99,99,99,999,1012.6,13.3,14.4,999,99,99
2024,09,21,09,01,0,0,99,99,99,99,999,1012.4,13.2,14.3,999,99,99
2024,09,21,10,01,160,2.6,99,99,99,99,999,1012.1,13.5,14.3,999,99,99
2024,09,21,11,01,100,1.5,99,99,99,99,999,1011.8,13.2,14.3,999,99,99
2024,09,21,12,01,210,1,99,99,99,99,999,1011.7,13.2,14.4,999,99,99
2024,09,21,13,01,60,1.5,99,99,99,99,999,1011.4,13.1,14.4,999,99,99
2024,09,21,14,01,80,1.5,99,99,99,99,999,1011.9,13.1,14.4,999,99,99
2024,09,21,15,01,100,2.1,99,99,99,99,999,1012.6,13,14.5,999,99,99
2024,09,21,16,01,90,3.1,99,99,99,99,999,1012.8,12.7,14.5,999,99,99
2024,09,21,17,01,100,2.6,99,99,99,99,999,1013.2,12.7,14.3,999,99,99
2024,09,21,18,01,130,2.1,99,99,99,99,999,1013.5,13,14.5,999,99,99
2024,09,21,19,01,130,1.5,99,99,99,99,999,1013.6,13.3,14.7,999,99,99
2024,09,21,20,01,180,3.6,99,99,99,99,999,1013.5,13.9,14.8,999,99,99
2024,09,21,21,01,200,3.1,99,99,99,99,999,1013.1,14.4,14.7,999,99,99
2024,09,21,22,01,180,3.6,99,99,99,99,999,1012.8,14.4,14.8,999,99,99
2024,09,21,23,01,190,2.6,99,99,99,99,999,1012.5,14.3,14.7,999,99,99
2024,09,22,00,01,190,3.6,99,99,99,99,999,1012.5,14.4,14.6,999,99,99
2024,09,22,01,01,210,3.6,99,99,99,99,999,1012.6,14.5,14.5,999,99,99
2024,09,22,02,01,180,2.6,99,99,99,99,999,1012.7,14.5,14.4,999,99,99
2024,09,22,03,01,170,2.6,99,99,99,99,999,1012.7,14.3,14.3,999,99,99
2024,09,22,04,01,200,2.1,99,99,99,99,999,1013.2,14.2,14.2,999,99,99
2024,09,22,05,01,210,1,99,99,99,99,999,1013.3,14.1,14.1,999,99,99
2024,09,22,06,01,150,2.1,99,99,99,99,999,1013.4,13.8,14.1,999,99,99
2024,09,22,07,01,150,2.6,99,99,99,99,999,1013.3,13.4,14.1,999,99,99
2024,09,22,08,01,80,1.5,99,99,99,99,999,1013.2,13.1,14.1,999,99,99
2024,09,22,09,01,130,2.6,99,99,99,99,999,1013.5,12.8,14.2,999,99,99
2024,09,22,10,01,110,2.1,99,99,99,99,999,1013.4,12.8,14.5,999,99,99
2024,09,22,11,01,110,2.1,99,99,99,99,999,1013.3,12.8,14.6,999,99,99
2024,09,22,12,01,90,1.5,99,99,99,99,999,1013.2,12.8,14.5,999,99,99
2024,09,22,13,01,10,2.1,99,99,99,99,999,1013.3,12.4,14.4,999,99,99
2024,09,22,14,01,20,2.1,99,99,99,99,999,1013.6,12.3,14.1,999,99,99
2024,09,22,16,01,360,2.1,99,99,99,99,999,1014,12.6,14.2,999,99,99
2024,09,22,17,01,50,1.5,99,99,99,99,999,1014.2,12.6,14.3,999,99,99
2024,09,22,18,01,350,1.5,99,99,99,99,999,1014.6,12.8,14.4,999,99,99
2024,09,22,19,01,270,3.6,99,99,99,99,999,1014.3,13,14.4,999,99,99
2024,09,22,20,01,250,3.6,99,99,99,99,999,1013.6,13.8,14.5,999,99,99
2024,09,22,21,01,240,4.6,99,99,99,99,999,1013.2,13.8,14.2,999,99,99
2024,09,22,22,01,230,4.6,99,99,99,99,999,1012.7,13.3,13.9,999,99,99
2024,09,22,23,01,240,3.6,99,99,99,99,999,1012.3,13.5,14.2,999,99,99
2024,09,23,00,01,230,3.1,99,99,99,99,999,1012.2,13.5,13.9,999,99,99
2024,09,23,01,01,250,3.6,99,99,99,99,999,1012.2,13.1,13.8,999,99,99
2024,09,23,02,01,280,3.6,99,99,99,99,999,1012,13.3,13.9,999,99,99
2024,09,23,03,01,270,3.1,99,99,99,99,999,1012.2,13.1,14,999,99,99
2024,09,23,04,01,280,3.6,99,99,99,99,999,1012.9,12.8,14.1,999,99,99
2024,09,23,05,01,270,3.1,99,99,99,99,999,1012.9,12.5,14.1,999,99,99
2024,09,23,06,01,280,1.5,99,99,99,99,999,1012.4,12.2,14,999,99,99
2024,09,23,07,01,350,2.1,99,99,99,99,999,1012.3,12.2,14,999,99,99
